,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{824}$,-6.905474750563281,4.167132956681051,84.67958612287171,"[-6.905474750563281, 4.167132956681051]","[-6.905474750563281, 4.167132956681051, 84.67958612287171]"
$X_{825}$,-3.8940548707622895,-8.896133094272454,-114.2509935572826,"[-3.8940548707622895, -8.896133094272454]","[-3.8940548707622895, -8.896133094272454, -114.2509935572826]"
$X_{826}$,-9.504380226466429,5.115899763960794,38.5949943911597,"[-9.504380226466429, 5.115899763960794]","[-9.504380226466429, 5.115899763960794, 38.5949943911597]"
$X_{827}$,-6.9567478421842655,10.59340175988542,93.9329157264049,"[-6.9567478421842655, 10.59340175988542]","[-6.9567478421842655, 10.59340175988542, 93.9329157264049]"
$X_{828}$,-4.51282442442109,-0.07963041292308048,-21.0600640852677,"[-4.51282442442109, -0.07963041292308048]","[-4.51282442442109, -0.07963041292308048, -21.0600640852677]"
$X_{829}$,-13.864955914006604,6.941721590611319,81.7118722503161,"[-13.864955914006604, 6.941721590611319]","[-13.864955914006604, 6.941721590611319, 81.7118722503161]"
$X_{830}$,9.669754670591963,0.45585280011974305,-83.37284716702868,"[9.669754670591963, 0.45585280011974305]","[9.669754670591963, 0.45585280011974305, -83.37284716702868]"
$X_{831}$,15.897999525712805,18.96319441045835,68.59085755029888,"[15.897999525712805, 18.96319441045835]","[15.897999525712805, 18.96319441045835, 68.59085755029888]"
$X_{832}$,-16.55371124661753,-1.6080433999009074,65.29092443667149,"[-16.55371124661753, -1.6080433999009074]","[-16.55371124661753, -1.6080433999009074, 65.29092443667149]"
$X_{833}$,9.311874854650522,19.946228876882024,185.76536516246603,"[9.311874854650522, 19.946228876882024]","[9.311874854650522, 19.946228876882024, 185.76536516246603]"
$X_{834}$,-12.73343715182456,-18.065786217678244,-166.9100107988463,"[-12.73343715182456, -18.065786217678244]","[-12.73343715182456, -18.065786217678244, -166.9100107988463]"
$X_{835}$,-1.6369192374285007,17.380602529452645,129.16213368412042,"[-1.6369192374285007, 17.380602529452645]","[-1.6369192374285007, 17.380602529452645, 129.16213368412042]"
$X_{836}$,10.738312899691028,-3.6510545395480243,-70.14529570218744,"[10.738312899691028, -3.6510545395480243]","[10.738312899691028, -3.6510545395480243, -70.14529570218744]"
$X_{837}$,-14.922506302855854,-8.411776882198886,-35.353398407928374,"[-14.922506302855854, -8.411776882198886]","[-14.922506302855854, -8.411776882198886, -35.353398407928374]"
$X_{838}$,-3.1571694670596564,-6.812484816903503,-12.058144732306666,"[-3.1571694670596564, -6.812484816903503]","[-3.1571694670596564, -6.812484816903503, -12.058144732306666]"
$X_{839}$,-8.75415865258828,-19.63917746648209,-112.5912062814289,"[-8.75415865258828, -19.63917746648209]","[-8.75415865258828, -19.63917746648209, -112.5912062814289]"
$X_{840}$,2.493927985571794,6.146981805095688,7.094977356171427,"[2.493927985571794, 6.146981805095688]","[2.493927985571794, 6.146981805095688, 7.094977356171427]"
$X_{841}$,14.72363635734898,19.40093311922928,99.5449013346335,"[14.72363635734898, 19.40093311922928]","[14.72363635734898, 19.40093311922928, 99.5449013346335]"
$X_{842}$,11.487739044833116,3.1834675677087,16.84226781566776,"[11.487739044833116, 3.1834675677087]","[11.487739044833116, 3.1834675677087, 16.84226781566776]"
$X_{843}$,17.894262263837355,19.326612266356634,87.71125394611872,"[17.894262263837355, 19.326612266356634]","[17.894262263837355, 19.326612266356634, 87.71125394611872]"
$X_{844}$,-1.673121155235421,-5.652209146958175,-88.57521558733478,"[-1.673121155235421, -5.652209146958175]","[-1.673121155235421, -5.652209146958175, -88.57521558733478]"
$X_{845}$,-0.7526793160903154,-9.72670084699792,-125.26767443514836,"[-0.7526793160903154, -9.72670084699792]","[-0.7526793160903154, -9.72670084699792, -125.26767443514836]"
$X_{846}$,-9.131914713345557,-9.310560612094502,-63.61016787398704,"[-9.131914713345557, -9.310560612094502]","[-9.131914713345557, -9.310560612094502, -63.61016787398704]"
$X_{847}$,3.8163638923028707,-12.434909963526358,-112.33040223153495,"[3.8163638923028707, -12.434909963526358]","[3.8163638923028707, -12.434909963526358, -112.33040223153495]"
$X_{848}$,-2.708670268082468,5.474522183057683,88.42918643790165,"[-2.708670268082468, 5.474522183057683]","[-2.708670268082468, 5.474522183057683, 88.42918643790165]"
$X_{849}$,12.792895218313731,6.252847098507878,1.3096734201727802,"[12.792895218313731, 6.252847098507878]","[12.792895218313731, 6.252847098507878, 1.3096734201727802]"
$X_{850}$,11.810785780373788,-8.390196488179056,-158.39596589084113,"[11.810785780373788, -8.390196488179056]","[11.810785780373788, -8.390196488179056, -158.39596589084113]"
$X_{851}$,15.989650952521536,-6.131037952637595,-96.13425483888395,"[15.989650952521536, -6.131037952637595]","[15.989650952521536, -6.131037952637595, -96.13425483888395]"
$X_{852}$,-13.856354110238636,7.025209242652114,79.1387111484505,"[-13.856354110238636, 7.025209242652114]","[-13.856354110238636, 7.025209242652114, 79.1387111484505]"
$X_{853}$,6.995669819704812,7.036705475912065,53.40369740606082,"[6.995669819704812, 7.036705475912065]","[6.995669819704812, 7.036705475912065, 53.40369740606082]"
$X_{854}$,13.600658289994833,-17.349200126578044,-220.53813049374153,"[13.600658289994833, -17.349200126578044]","[13.600658289994833, -17.349200126578044, -220.53813049374153]"
$X_{855}$,15.171916511710187,10.265849435434284,39.26281900882688,"[15.171916511710187, 10.265849435434284]","[15.171916511710187, 10.265849435434284, 39.26281900882688]"
$X_{856}$,4.481409950034504,0.6088016021217939,22.06388193245702,"[4.481409950034504, 0.6088016021217939]","[4.481409950034504, 0.6088016021217939, 22.06388193245702]"
$X_{857}$,-14.676911372622389,7.297520164422341,159.19300687532956,"[-14.676911372622389, 7.297520164422341]","[-14.676911372622389, 7.297520164422341, 159.19300687532956]"
$X_{858}$,2.070188970263164,15.893174463888755,141.11351082472007,"[2.070188970263164, 15.893174463888755]","[2.070188970263164, 15.893174463888755, 141.11351082472007]"
$X_{859}$,-8.515287379476328,-9.305133221763482,-91.14356391982575,"[-8.515287379476328, -9.305133221763482]","[-8.515287379476328, -9.305133221763482, -91.14356391982575]"
$X_{860}$,-0.4500201742657879,3.0795131723115645,-15.07225962712059,"[-0.4500201742657879, 3.0795131723115645]","[-0.4500201742657879, 3.0795131723115645, -15.07225962712059]"
$X_{861}$,-18.139382037088506,2.338883520602991,113.13353980659852,"[-18.139382037088506, 2.338883520602991]","[-18.139382037088506, 2.338883520602991, 113.13353980659852]"
$X_{862}$,-0.9192838709081244,0.4779017114292543,57.92685348472863,"[-0.9192838709081244, 0.4779017114292543]","[-0.9192838709081244, 0.4779017114292543, 57.92685348472863]"
$X_{863}$,-13.12788712290569,-5.307008431291029,-2.9722292333334606,"[-13.12788712290569, -5.307008431291029]","[-13.12788712290569, -5.307008431291029, -2.9722292333334606]"
$X_{864}$,8.175941777509479,-19.73183691928905,-225.79974929489302,"[8.175941777509479, -19.73183691928905]","[8.175941777509479, -19.73183691928905, -225.79974929489302]"
$X_{865}$,2.5387706030277393,3.3538516837813113,-4.8346944697747745,"[2.5387706030277393, 3.3538516837813113]","[2.5387706030277393, 3.3538516837813113, -4.8346944697747745]"
$X_{866}$,-5.3862670113406175,-0.4371877341212702,22.03507784990349,"[-5.3862670113406175, -0.4371877341212702]","[-5.3862670113406175, -0.4371877341212702, 22.03507784990349]"
$X_{867}$,-12.836934898522546,-12.612671622123063,-32.26384448027215,"[-12.836934898522546, -12.612671622123063]","[-12.836934898522546, -12.612671622123063, -32.26384448027215]"
$X_{868}$,18.395564179502657,-4.231767302492475,-157.51447594543833,"[18.395564179502657, -4.231767302492475]","[18.395564179502657, -4.231767302492475, -157.51447594543833]"
$X_{869}$,7.926746231602088,-14.234725491760729,-132.26586233053635,"[7.926746231602088, -14.234725491760729]","[7.926746231602088, -14.234725491760729, -132.26586233053635]"
$X_{870}$,4.495392995184986,-13.255238142161168,-152.02031465173317,"[4.495392995184986, -13.255238142161168]","[4.495392995184986, -13.255238142161168, -152.02031465173317]"
$X_{871}$,-6.887313111365643,-14.582274188726178,-90.37550978923659,"[-6.887313111365643, -14.582274188726178]","[-6.887313111365643, -14.582274188726178, -90.37550978923659]"
$X_{872}$,16.554052505681774,14.95997526608491,46.77645845623257,"[16.554052505681774, 14.95997526608491]","[16.554052505681774, 14.95997526608491, 46.77645845623257]"
$X_{873}$,2.3665096627963287,-19.39322441153457,-171.01501820865022,"[2.3665096627963287, -19.39322441153457]","[2.3665096627963287, -19.39322441153457, -171.01501820865022]"
$X_{874}$,-8.374320291126516,7.834207641629444,131.23647498807728,"[-8.374320291126516, 7.834207641629444]","[-8.374320291126516, 7.834207641629444, 131.23647498807728]"
$X_{875}$,16.772592726370306,-17.307864596794875,-212.76659097837,"[16.772592726370306, -17.307864596794875]","[16.772592726370306, -17.307864596794875, -212.76659097837]"
$X_{876}$,-14.197083321052183,-15.047527238110515,-66.62331181498791,"[-14.197083321052183, -15.047527238110515]","[-14.197083321052183, -15.047527238110515, -66.62331181498791]"
$X_{877}$,-8.310760415272288,-14.26050579600792,-76.88045445644136,"[-8.310760415272288, -14.26050579600792]","[-8.310760415272288, -14.26050579600792, -76.88045445644136]"
$X_{878}$,-9.48039040377109,1.0408746210092232,18.716210744926535,"[-9.48039040377109, 1.0408746210092232]","[-9.48039040377109, 1.0408746210092232, 18.716210744926535]"
$X_{879}$,-4.467007189170413,-18.59092435254462,-141.06591035594232,"[-4.467007189170413, -18.59092435254462]","[-4.467007189170413, -18.59092435254462, -141.06591035594232]"
$X_{880}$,-15.298173500508838,19.726014487451224,241.47765006509235,"[-15.298173500508838, 19.726014487451224]","[-15.298173500508838, 19.726014487451224, 241.47765006509235]"
$X_{881}$,12.556540103570903,10.276022955889186,53.97167750214514,"[12.556540103570903, 10.276022955889186]","[12.556540103570903, 10.276022955889186, 53.97167750214514]"
$X_{882}$,-3.8683902341032663,-6.95043047399948,0.13638679701553968,"[-3.8683902341032663, -6.95043047399948]","[-3.8683902341032663, -6.95043047399948, 0.13638679701553968]"
$X_{883}$,18.7647569555446,2.241770932968752,-8.585417761587912,"[18.7647569555446, 2.241770932968752]","[18.7647569555446, 2.241770932968752, -8.585417761587912]"
$X_{884}$,5.839743769618508,-1.9445645507249552,-38.902859945117,"[5.839743769618508, -1.9445645507249552]","[5.839743769618508, -1.9445645507249552, -38.902859945117]"
$X_{885}$,-10.492984467766089,-2.7948667232229205,-31.82762145730415,"[-10.492984467766089, -2.7948667232229205]","[-10.492984467766089, -2.7948667232229205, -31.82762145730415]"
$X_{886}$,12.798919403822666,-2.8493429694850256,-86.96666722506043,"[12.798919403822666, -2.8493429694850256]","[12.798919403822666, -2.8493429694850256, -86.96666722506043]"
$X_{887}$,-0.45467681780839087,8.411809285250648,100.04074478586506,"[-0.45467681780839087, 8.411809285250648]","[-0.45467681780839087, 8.411809285250648, 100.04074478586506]"
$X_{888}$,-5.830290930714273,-3.6999518716495103,2.53291935298871,"[-5.830290930714273, -3.6999518716495103]","[-5.830290930714273, -3.6999518716495103, 2.53291935298871]"
$X_{889}$,-4.337679827882841,-8.129610629301771,-98.24037012683024,"[-4.337679827882841, -8.129610629301771]","[-4.337679827882841, -8.129610629301771, -98.24037012683024]"
$X_{890}$,-3.0912006156863647,6.925877917516615,81.69355111538457,"[-3.0912006156863647, 6.925877917516615]","[-3.0912006156863647, 6.925877917516615, 81.69355111538457]"
$X_{891}$,-9.370568928548607,-11.9503460392013,-90.60437893540212,"[-9.370568928548607, -11.9503460392013]","[-9.370568928548607, -11.9503460392013, -90.60437893540212]"
$X_{892}$,-11.470525374556075,-18.421864811861383,-134.27146612444633,"[-11.470525374556075, -18.421864811861383]","[-11.470525374556075, -18.421864811861383, -134.27146612444633]"
$X_{893}$,2.864282827641592,-14.163376429548462,-140.79409346065202,"[2.864282827641592, -14.163376429548462]","[2.864282827641592, -14.163376429548462, -140.79409346065202]"
$X_{894}$,-5.25310403004919,-13.238372465738934,-57.84262566197737,"[-5.25310403004919, -13.238372465738934]","[-5.25310403004919, -13.238372465738934, -57.84262566197737]"
$X_{895}$,19.79766394299652,18.621789085207276,121.36703933890963,"[19.79766394299652, 18.621789085207276]","[19.79766394299652, 18.621789085207276, 121.36703933890963]"
$X_{896}$,1.0185425948686735,-2.9424394673284553,-48.60923005758045,"[1.0185425948686735, -2.9424394673284553]","[1.0185425948686735, -2.9424394673284553, -48.60923005758045]"
$X_{897}$,15.073062855337767,-15.665865688566974,-182.41726887519832,"[15.073062855337767, -15.665865688566974]","[15.073062855337767, -15.665865688566974, -182.41726887519832]"
$X_{898}$,5.09509580199644,-7.5092180678497975,-108.75460869483702,"[5.09509580199644, -7.5092180678497975]","[5.09509580199644, -7.5092180678497975, -108.75460869483702]"
$X_{899}$,-10.873233286248759,16.57799008212978,203.31358767167225,"[-10.873233286248759, 16.57799008212978]","[-10.873233286248759, 16.57799008212978, 203.31358767167225]"
$X_{900}$,-19.10486953687405,5.340552735782037,176.34064074159693,"[-19.10486953687405, 5.340552735782037]","[-19.10486953687405, 5.340552735782037, 176.34064074159693]"
$X_{901}$,5.159533625702952,1.002768649925173,25.377618562301013,"[5.159533625702952, 1.002768649925173]","[5.159533625702952, 1.002768649925173, 25.377618562301013]"
$X_{902}$,18.257436356254814,16.72869631788503,84.13851008762569,"[18.257436356254814, 16.72869631788503]","[18.257436356254814, 16.72869631788503, 84.13851008762569]"
$X_{903}$,-16.50617372090842,-10.929415696363623,-23.144616513327147,"[-16.50617372090842, -10.929415696363623]","[-16.50617372090842, -10.929415696363623, -23.144616513327147]"
$X_{904}$,-9.483344884951181,-6.830243536864264,-12.655001450921329,"[-9.483344884951181, -6.830243536864264]","[-9.483344884951181, -6.830243536864264, -12.655001450921329]"
$X_{905}$,-14.983001297862462,-4.2833398739226105,66.16146189863835,"[-14.983001297862462, -4.2833398739226105]","[-14.983001297862462, -4.2833398739226105, 66.16146189863835]"
$X_{906}$,6.416141180374815,-9.890241968455129,-154.48195758832819,"[6.416141180374815, -9.890241968455129]","[6.416141180374815, -9.890241968455129, -154.48195758832819]"
$X_{907}$,0.6663345529156892,4.467808220737407,79.2748957308839,"[0.6663345529156892, 4.467808220737407]","[0.6663345529156892, 4.467808220737407, 79.2748957308839]"
$X_{908}$,-11.800082405667517,-15.539879251267319,-126.57622332401179,"[-11.800082405667517, -15.539879251267319]","[-11.800082405667517, -15.539879251267319, -126.57622332401179]"
$X_{909}$,4.5687509918206715,-9.522149296379245,-129.8104975442133,"[4.5687509918206715, -9.522149296379245]","[4.5687509918206715, -9.522149296379245, -129.8104975442133]"
$X_{910}$,-17.215671678387388,16.86593257976297,216.70718165676533,"[-17.215671678387388, 16.86593257976297]","[-17.215671678387388, 16.86593257976297, 216.70718165676533]"
$X_{911}$,11.302468057236045,-12.561988834380987,-147.71762597101159,"[11.302468057236045, -12.561988834380987]","[11.302468057236045, -12.561988834380987, -147.71762597101159]"
$X_{912}$,5.443154530361017,7.378532473715346,77.02025531236242,"[5.443154530361017, 7.378532473715346]","[5.443154530361017, 7.378532473715346, 77.02025531236242]"
$X_{913}$,17.011622857411183,8.338918274143982,13.86493415234218,"[17.011622857411183, 8.338918274143982]","[17.011622857411183, 8.338918274143982, 13.86493415234218]"
$X_{914}$,6.119119330651266,9.6969635470494,80.25524894135151,"[6.119119330651266, 9.6969635470494]","[6.119119330651266, 9.6969635470494, 80.25524894135151]"
$X_{915}$,-12.589552499868685,13.1399658663777,188.30438863717242,"[-12.589552499868685, 13.1399658663777]","[-12.589552499868685, 13.1399658663777, 188.30438863717242]"
$X_{916}$,-4.641967410123801,19.428883154958584,186.83992577558385,"[-4.641967410123801, 19.428883154958584]","[-4.641967410123801, 19.428883154958584, 186.83992577558385]"
$X_{917}$,-7.084267974611937,-15.604716666459533,-82.4422042717782,"[-7.084267974611937, -15.604716666459533]","[-7.084267974611937, -15.604716666459533, -82.4422042717782]"
$X_{918}$,-8.799431763837822,17.484384829494495,163.21035047152844,"[-8.799431763837822, 17.484384829494495]","[-8.799431763837822, 17.484384829494495, 163.21035047152844]"
$X_{919}$,-11.466458312480071,18.595276227529077,203.75206685478656,"[-11.466458312480071, 18.595276227529077]","[-11.466458312480071, 18.595276227529077, 203.75206685478656]"
$X_{920}$,-8.683885657554242,-16.13778000109592,-127.9382594132771,"[-8.683885657554242, -16.13778000109592]","[-8.683885657554242, -16.13778000109592, -127.9382594132771]"
$X_{921}$,-11.604020633608073,-17.653424350433987,-158.3756490429537,"[-11.604020633608073, -17.653424350433987]","[-11.604020633608073, -17.653424350433987, -158.3756490429537]"
$X_{922}$,6.430557414830027,1.2092449712618247,-57.377303060782374,"[6.430557414830027, 1.2092449712618247]","[6.430557414830027, 1.2092449712618247, -57.377303060782374]"
$X_{923}$,0.3105766903500822,6.390139731958328,91.01910552304076,"[0.3105766903500822, 6.390139731958328]","[0.3105766903500822, 6.390139731958328, 91.01910552304076]"
$X_{924}$,12.171053527490116,-6.130099500107793,-125.01858217724853,"[12.171053527490116, -6.130099500107793]","[12.171053527490116, -6.130099500107793, -125.01858217724853]"
$X_{925}$,6.075429527130936,-2.7815540736956237,-9.132233107196384,"[6.075429527130936, -2.7815540736956237]","[6.075429527130936, -2.7815540736956237, -9.132233107196384]"
$X_{926}$,13.292422438654981,19.82022369706459,90.37012026630268,"[13.292422438654981, 19.82022369706459]","[13.292422438654981, 19.82022369706459, 90.37012026630268]"
$X_{927}$,19.087227189483997,11.41816219399147,-14.161136677507368,"[19.087227189483997, 11.41816219399147]","[19.087227189483997, 11.41816219399147, -14.161136677507368]"
$X_{928}$,11.562027520440719,-7.0536854692344875,-124.94115333440004,"[11.562027520440719, -7.0536854692344875]","[11.562027520440719, -7.0536854692344875, -124.94115333440004]"
$X_{929}$,4.989228025432656,-10.116253708496368,-149.74779658390466,"[4.989228025432656, -10.116253708496368]","[4.989228025432656, -10.116253708496368, -149.74779658390466]"
$X_{930}$,-7.896004406156173,-5.590551177958938,-30.730071990083815,"[-7.896004406156173, -5.590551177958938]","[-7.896004406156173, -5.590551177958938, -30.730071990083815]"
$X_{931}$,11.987916864715515,14.571150792485753,71.58064385817775,"[11.987916864715515, 14.571150792485753]","[11.987916864715515, 14.571150792485753, 71.58064385817775]"
$X_{932}$,3.4184195572827463,-16.136317057403158,-120.20317805061055,"[3.4184195572827463, -16.136317057403158]","[3.4184195572827463, -16.136317057403158, -120.20317805061055]"
$X_{933}$,16.6868256580227,3.411385163597828,-77.20810067923483,"[16.6868256580227, 3.411385163597828]","[16.6868256580227, 3.411385163597828, -77.20810067923483]"
$X_{934}$,8.16557916948804,-14.366310068022514,-196.18547811186596,"[8.16557916948804, -14.366310068022514]","[8.16557916948804, -14.366310068022514, -196.18547811186596]"
$X_{935}$,-13.44964433622665,3.3320213215322525,62.472231236568106,"[-13.44964433622665, 3.3320213215322525]","[-13.44964433622665, 3.3320213215322525, 62.472231236568106]"
$X_{936}$,0.8007807136594138,-3.124143914925405,-57.51960586312498,"[0.8007807136594138, -3.124143914925405]","[0.8007807136594138, -3.124143914925405, -57.51960586312498]"
$X_{937}$,15.836571200206173,16.0909841310922,82.43629473788431,"[15.836571200206173, 16.0909841310922]","[15.836571200206173, 16.0909841310922, 82.43629473788431]"
$X_{938}$,0.497120791460933,7.603499474675594,110.45552233077072,"[0.497120791460933, 7.603499474675594]","[0.497120791460933, 7.603499474675594, 110.45552233077072]"
$X_{939}$,8.203916549810582,-16.05402980219631,-233.13297223564996,"[8.203916549810582, -16.05402980219631]","[8.203916549810582, -16.05402980219631, -233.13297223564996]"
$X_{940}$,-9.203627021450394,-5.865353083945353,-16.2701617335865,"[-9.203627021450394, -5.865353083945353]","[-9.203627021450394, -5.865353083945353, -16.2701617335865]"
$X_{941}$,-7.19964560035168,-6.325205233029468,-59.315365362323874,"[-7.19964560035168, -6.325205233029468]","[-7.19964560035168, -6.325205233029468, -59.315365362323874]"
$X_{942}$,7.828235417260867,2.4625439805830673,38.03564787854778,"[7.828235417260867, 2.4625439805830673]","[7.828235417260867, 2.4625439805830673, 38.03564787854778]"
$X_{943}$,11.294363192232733,10.22767160168798,48.692296934121536,"[11.294363192232733, 10.22767160168798]","[11.294363192232733, 10.22767160168798, 48.692296934121536]"
$X_{944}$,-6.977578882116671,-14.453036297196693,-87.66933036426974,"[-6.977578882116671, -14.453036297196693]","[-6.977578882116671, -14.453036297196693, -87.66933036426974]"
$X_{945}$,2.9318170146012292,18.483143807848222,158.2552278246765,"[2.9318170146012292, 18.483143807848222]","[2.9318170146012292, 18.483143807848222, 158.2552278246765]"
$X_{946}$,-6.0457958634814055,-7.3470993535327445,-67.07116390378893,"[-6.0457958634814055, -7.3470993535327445]","[-6.0457958634814055, -7.3470993535327445, -67.07116390378893]"
$X_{947}$,17.233739556916767,-9.385624985935245,-125.96217259022362,"[17.233739556916767, -9.385624985935245]","[17.233739556916767, -9.385624985935245, -125.96217259022362]"
$X_{948}$,13.444629872154962,5.922145577533499,8.476240301966529,"[13.444629872154962, 5.922145577533499]","[13.444629872154962, 5.922145577533499, 8.476240301966529]"
$X_{949}$,-12.30250289040129,1.8558350416618978,45.27482612854069,"[-12.30250289040129, 1.8558350416618978]","[-12.30250289040129, 1.8558350416618978, 45.27482612854069]"
$X_{950}$,10.572561696249977,0.07099811419337598,-74.11652319126318,"[10.572561696249977, 0.07099811419337598]","[10.572561696249977, 0.07099811419337598, -74.11652319126318]"
$X_{951}$,-17.674198194659823,-14.986205731718147,-17.474268858129143,"[-17.674198194659823, -14.986205731718147]","[-17.674198194659823, -14.986205731718147, -17.474268858129143]"
$X_{952}$,-18.822277626125846,15.422269362861591,270.96764848252764,"[-18.822277626125846, 15.422269362861591]","[-18.822277626125846, 15.422269362861591, 270.96764848252764]"
$X_{953}$,-1.4633985632598936,-1.3243592049249955,38.19410433228761,"[-1.4633985632598936, -1.3243592049249955]","[-1.4633985632598936, -1.3243592049249955, 38.19410433228761]"
$X_{954}$,0.06998242116694442,-16.950546552762383,-185.39622771127355,"[0.06998242116694442, -16.950546552762383]","[0.06998242116694442, -16.950546552762383, -185.39622771127355]"
$X_{955}$,4.066123795575006,2.1707795115436745,0.41616319668457713,"[4.066123795575006, 2.1707795115436745]","[4.066123795575006, 2.1707795115436745, 0.41616319668457713]"
$X_{956}$,-5.534216928318241,5.182125711894649,115.24236009236475,"[-5.534216928318241, 5.182125711894649]","[-5.534216928318241, 5.182125711894649, 115.24236009236475]"
$X_{957}$,7.9317330180700125,-3.569408721443253,-36.16441846873269,"[7.9317330180700125, -3.569408721443253]","[7.9317330180700125, -3.569408721443253, -36.16441846873269]"
$X_{958}$,15.500575676653227,18.018892039705342,154.23872001663054,"[15.500575676653227, 18.018892039705342]","[15.500575676653227, 18.018892039705342, 154.23872001663054]"
$X_{959}$,-8.8009472104335,2.137568270594489,24.42466031626452,"[-8.8009472104335, 2.137568270594489]","[-8.8009472104335, 2.137568270594489, 24.42466031626452]"
$X_{960}$,11.243154147263542,-5.979438986316596,-119.96707227907048,"[11.243154147263542, -5.979438986316596]","[11.243154147263542, -5.979438986316596, -119.96707227907048]"
$X_{961}$,-3.0943191311028997,-19.47177326806209,-209.83290775277666,"[-3.0943191311028997, -19.47177326806209]","[-3.0943191311028997, -19.47177326806209, -209.83290775277666]"
$X_{962}$,-15.715280389719556,-16.671859211947314,-110.70452230199385,"[-15.715280389719556, -16.671859211947314]","[-15.715280389719556, -16.671859211947314, -110.70452230199385]"
$X_{963}$,-1.6459951074195445,-10.439091448374182,-113.11406825513804,"[-1.6459951074195445, -10.439091448374182]","[-1.6459951074195445, -10.439091448374182, -113.11406825513804]"
$X_{964}$,-19.267695222058503,10.816514761686648,210.11567657248446,"[-19.267695222058503, 10.816514761686648]","[-19.267695222058503, 10.816514761686648, 210.11567657248446]"
$X_{965}$,9.964951419054909,15.068212920041766,90.01125882313015,"[9.964951419054909, 15.068212920041766]","[9.964951419054909, 15.068212920041766, 90.01125882313015]"
$X_{966}$,11.882016423012626,-13.370251227815636,-139.6933136014777,"[11.882016423012626, -13.370251227815636]","[11.882016423012626, -13.370251227815636, -139.6933136014777]"
$X_{967}$,-4.199789192348323,-7.321435227028719,-90.58511941083458,"[-4.199789192348323, -7.321435227028719]","[-4.199789192348323, -7.321435227028719, -90.58511941083458]"
$X_{968}$,12.671756761602786,-15.338069270840794,-149.11523794896527,"[12.671756761602786, -15.338069270840794]","[12.671756761602786, -15.338069270840794, -149.11523794896527]"
$X_{969}$,-14.591929485514807,-7.833108641591577,23.976462344923554,"[-14.591929485514807, -7.833108641591577]","[-14.591929485514807, -7.833108641591577, 23.976462344923554]"
$X_{970}$,3.277020687045777,-14.425896657585383,-107.77461431206882,"[3.277020687045777, -14.425896657585383]","[3.277020687045777, -14.425896657585383, -107.77461431206882]"
$X_{971}$,-7.364193184703144,5.411253209513887,124.571026417876,"[-7.364193184703144, 5.411253209513887]","[-7.364193184703144, 5.411253209513887, 124.571026417876]"
$X_{972}$,19.036282131869847,-15.328151475496261,-250.29757959883554,"[19.036282131869847, -15.328151475496261]","[19.036282131869847, -15.328151475496261, -250.29757959883554]"
$X_{973}$,4.177795434492925,-5.189442032462065,-74.30484235819536,"[4.177795434492925, -5.189442032462065]","[4.177795434492925, -5.189442032462065, -74.30484235819536]"
$X_{974}$,6.476742669861544,3.7440953949041784,-31.079678982504028,"[6.476742669861544, 3.7440953949041784]","[6.476742669861544, 3.7440953949041784, -31.079678982504028]"
$X_{975}$,-10.32859500826477,17.906109791814195,175.7622267696299,"[-10.32859500826477, 17.906109791814195]","[-10.32859500826477, 17.906109791814195, 175.7622267696299]"
$X_{976}$,2.6439436572864565,-9.043786801501739,-112.77471069586815,"[2.6439436572864565, -9.043786801501739]","[2.6439436572864565, -9.043786801501739, -112.77471069586815]"
$X_{977}$,-3.8779645133348453,-18.090234957424727,-140.74496943488023,"[-3.8779645133348453, -18.090234957424727]","[-3.8779645133348453, -18.090234957424727, -140.74496943488023]"
$X_{978}$,4.68665718609833,-13.846060282860924,-136.67928365536935,"[4.68665718609833, -13.846060282860924]","[4.68665718609833, -13.846060282860924, -136.67928365536935]"
$X_{979}$,-19.242712607101232,2.595255213925867,80.83075716751026,"[-19.242712607101232, 2.595255213925867]","[-19.242712607101232, 2.595255213925867, 80.83075716751026]"
$X_{980}$,-7.403756076403161,16.31323478177851,196.63702593851275,"[-7.403756076403161, 16.31323478177851]","[-7.403756076403161, 16.31323478177851, 196.63702593851275]"
$X_{981}$,-5.966305055092548,-7.679367465150676,-82.66398873993096,"[-5.966305055092548, -7.679367465150676]","[-5.966305055092548, -7.679367465150676, -82.66398873993096]"
$X_{982}$,-19.06837626742454,19.389099529536438,223.84953710220418,"[-19.06837626742454, 19.389099529536438]","[-19.06837626742454, 19.389099529536438, 223.84953710220418]"
$X_{983}$,-6.848358119996586,6.572634557066138,126.37021847560311,"[-6.848358119996586, 6.572634557066138]","[-6.848358119996586, 6.572634557066138, 126.37021847560311]"
$X_{984}$,-5.976595107616021,-13.305625285694823,-65.17246031119782,"[-5.976595107616021, -13.305625285694823]","[-5.976595107616021, -13.305625285694823, -65.17246031119782]"
$X_{985}$,-8.29102395476426,0.6909595037665142,21.312812485534096,"[-8.29102395476426, 0.6909595037665142]","[-8.29102395476426, 0.6909595037665142, 21.312812485534096]"
$X_{986}$,-6.240693198300988,-6.590815330778668,-79.90555693138984,"[-6.240693198300988, -6.590815330778668]","[-6.240693198300988, -6.590815330778668, -79.90555693138984]"
$X_{987}$,-5.119251935158298,-0.2412347676856541,26.41311428367881,"[-5.119251935158298, -0.2412347676856541]","[-5.119251935158298, -0.2412347676856541, 26.41311428367881]"
