,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{836}$,13.640352645913573,-13.8902035177858,-115.16536731593911,"[13.640352645913573, -13.8902035177858]","[13.640352645913573, -13.8902035177858, -115.16536731593911]"
$X_{837}$,6.367052834294043,1.6252909916101643,40.238029032075204,"[6.367052834294043, 1.6252909916101643]","[6.367052834294043, 1.6252909916101643, 40.238029032075204]"
$X_{838}$,14.911777990450183,11.44775812520426,57.308272653888345,"[14.911777990450183, 11.44775812520426]","[14.911777990450183, 11.44775812520426, 57.308272653888345]"
$X_{839}$,7.007765994182851,15.73066460538221,79.01052027138874,"[7.007765994182851, 15.73066460538221]","[7.007765994182851, 15.73066460538221, 79.01052027138874]"
$X_{840}$,11.945040024955151,8.169866525204199,64.56330169800081,"[11.945040024955151, 8.169866525204199]","[11.945040024955151, 8.169866525204199, 64.56330169800081]"
$X_{841}$,-11.213466132689804,-1.6703014981677953,13.039018780128583,"[-11.213466132689804, -1.6703014981677953]","[-11.213466132689804, -1.6703014981677953, 13.039018780128583]"
$X_{842}$,12.085691101410056,8.156493469932006,63.032519056585286,"[12.085691101410056, 8.156493469932006]","[12.085691101410056, 8.156493469932006, 63.032519056585286]"
$X_{843}$,-11.361783781159662,-8.895846492930977,20.00742294903188,"[-11.361783781159662, -8.895846492930977]","[-11.361783781159662, -8.895846492930977, 20.00742294903188]"
$X_{844}$,16.402453192763353,8.779350036767838,-15.108055639099819,"[16.402453192763353, 8.779350036767838]","[16.402453192763353, 8.779350036767838, -15.108055639099819]"
$X_{845}$,-12.17157048163038,19.22969206191759,106.49989120083853,"[-12.17157048163038, 19.22969206191759]","[-12.17157048163038, 19.22969206191759, 106.49989120083853]"
$X_{846}$,-3.846423330647056,11.940726640653509,72.19296057428954,"[-3.846423330647056, 11.940726640653509]","[-3.846423330647056, 11.940726640653509, 72.19296057428954]"
$X_{847}$,7.0232375946903005,-0.6081481588023188,-15.933133313000488,"[7.0232375946903005, -0.6081481588023188]","[7.0232375946903005, -0.6081481588023188, -15.933133313000488]"
$X_{848}$,15.578589876591153,16.718771739075635,18.487042417461215,"[15.578589876591153, 16.718771739075635]","[15.578589876591153, 16.718771739075635, 18.487042417461215]"
$X_{849}$,-2.617278934854845,-3.8753773458213274,-46.91629373748235,"[-2.617278934854845, -3.8753773458213274]","[-2.617278934854845, -3.8753773458213274, -46.91629373748235]"
$X_{850}$,-0.032675431334826754,8.617603650288665,52.10219502279829,"[-0.032675431334826754, 8.617603650288665]","[-0.032675431334826754, 8.617603650288665, 52.10219502279829]"
$X_{851}$,-16.418601786033655,-15.815372520010659,-52.42138171447,"[-16.418601786033655, -15.815372520010659]","[-16.418601786033655, -15.815372520010659, -52.42138171447]"
$X_{852}$,4.197739536572964,-10.535083058141549,-74.78155503064968,"[4.197739536572964, -10.535083058141549]","[4.197739536572964, -10.535083058141549, -74.78155503064968]"
$X_{853}$,5.327106339099256,8.146347847361383,-10.667148486672879,"[5.327106339099256, 8.146347847361383]","[5.327106339099256, 8.146347847361383, -10.667148486672879]"
$X_{854}$,0.936413613341017,2.827636267264296,69.74199505516361,"[0.936413613341017, 2.827636267264296]","[0.936413613341017, 2.827636267264296, 69.74199505516361]"
$X_{855}$,8.14608480456636,-7.52000858371729,-12.160852805085355,"[8.14608480456636, -7.52000858371729]","[8.14608480456636, -7.52000858371729, -12.160852805085355]"
$X_{856}$,11.499137520926336,-5.409336419326856,-72.39030679827681,"[11.499137520926336, -5.409336419326856]","[11.499137520926336, -5.409336419326856, -72.39030679827681]"
$X_{857}$,-10.320721062211504,17.63681125307138,156.22834564492484,"[-10.320721062211504, 17.63681125307138]","[-10.320721062211504, 17.63681125307138, 156.22834564492484]"
$X_{858}$,-0.7353156992410526,-15.454541794892247,-43.33932825261692,"[-0.7353156992410526, -15.454541794892247]","[-0.7353156992410526, -15.454541794892247, -43.33932825261692]"
$X_{859}$,0.5459924780081877,19.40353441160002,97.73059008553346,"[0.5459924780081877, 19.40353441160002]","[0.5459924780081877, 19.40353441160002, 97.73059008553346]"
$X_{860}$,7.453711967714007,-17.482446933009008,-139.70001361028483,"[7.453711967714007, -17.482446933009008]","[7.453711967714007, -17.482446933009008, -139.70001361028483]"
$X_{861}$,13.565683081859518,16.05382890887097,29.05237835464369,"[13.565683081859518, 16.05382890887097]","[13.565683081859518, 16.05382890887097, 29.05237835464369]"
$X_{862}$,19.96833465408794,15.305372841720342,44.688243582195156,"[19.96833465408794, 15.305372841720342]","[19.96833465408794, 15.305372841720342, 44.688243582195156]"
$X_{863}$,-17.315752589323424,-5.632329187466368,26.182301825106155,"[-17.315752589323424, -5.632329187466368]","[-17.315752589323424, -5.632329187466368, 26.182301825106155]"
$X_{864}$,5.7065784400798805,3.6965050422610233,-33.27096790687443,"[5.7065784400798805, 3.6965050422610233]","[5.7065784400798805, 3.6965050422610233, -33.27096790687443]"
$X_{865}$,19.40348645736465,17.557386439721483,80.06984258813063,"[19.40348645736465, 17.557386439721483]","[19.40348645736465, 17.557386439721483, 80.06984258813063]"
$X_{866}$,12.16073364968262,19.870368851957487,116.29978105091996,"[12.16073364968262, 19.870368851957487]","[12.16073364968262, 19.870368851957487, 116.29978105091996]"
$X_{867}$,0.12882756862930478,11.043102990674466,17.438033484279345,"[0.12882756862930478, 11.043102990674466]","[0.12882756862930478, 11.043102990674466, 17.438033484279345]"
$X_{868}$,-12.387907709517112,6.340294414739741,34.97079038451279,"[-12.387907709517112, 6.340294414739741]","[-12.387907709517112, 6.340294414739741, 34.97079038451279]"
$X_{869}$,7.672940772384425,-14.369769985802595,-110.95893369620174,"[7.672940772384425, -14.369769985802595]","[7.672940772384425, -14.369769985802595, -110.95893369620174]"
$X_{870}$,18.748308226715615,-19.05795717314843,-137.5686155047453,"[18.748308226715615, -19.05795717314843]","[18.748308226715615, -19.05795717314843, -137.5686155047453]"
$X_{871}$,-16.438502647671,-3.7710147229305306,5.511533239058032,"[-16.438502647671, -3.7710147229305306]","[-16.438502647671, -3.7710147229305306, 5.511533239058032]"
$X_{872}$,14.066811452870944,-9.589187614206569,-60.19169318190229,"[14.066811452870944, -9.589187614206569]","[14.066811452870944, -9.589187614206569, -60.19169318190229]"
$X_{873}$,4.1829688167007895,10.49320382655106,40.01979795129838,"[4.1829688167007895, 10.49320382655106]","[4.1829688167007895, 10.49320382655106, 40.01979795129838]"
$X_{874}$,8.521209649199548,-7.253984076459382,-64.02332628900001,"[8.521209649199548, -7.253984076459382]","[8.521209649199548, -7.253984076459382, -64.02332628900001]"
$X_{875}$,16.864464687084563,-4.957237208600711,-34.35375485750698,"[16.864464687084563, -4.957237208600711]","[16.864464687084563, -4.957237208600711, -34.35375485750698]"
$X_{876}$,-18.78132534797946,3.297415992167366,36.052035620787294,"[-18.78132534797946, 3.297415992167366]","[-18.78132534797946, 3.297415992167366, 36.052035620787294]"
$X_{877}$,-13.490506549590249,-16.70256335914158,-12.479029878733925,"[-13.490506549590249, -16.70256335914158]","[-13.490506549590249, -16.70256335914158, -12.479029878733925]"
$X_{878}$,13.867586254832247,-5.054692258883424,-13.129464041556815,"[13.867586254832247, -5.054692258883424]","[13.867586254832247, -5.054692258883424, -13.129464041556815]"
$X_{879}$,-1.376736542795328,16.970848497758965,94.58305749780641,"[-1.376736542795328, 16.970848497758965]","[-1.376736542795328, 16.970848497758965, 94.58305749780641]"
$X_{880}$,11.192388615184843,-8.554420134915697,-79.69111971896425,"[11.192388615184843, -8.554420134915697]","[11.192388615184843, -8.554420134915697, -79.69111971896425]"
$X_{881}$,10.786913259963406,-4.459739143566527,-9.20044566757953,"[10.786913259963406, -4.459739143566527]","[10.786913259963406, -4.459739143566527, -9.20044566757953]"
$X_{882}$,-0.4895219038683081,-10.948982283445945,-65.71674731826117,"[-0.4895219038683081, -10.948982283445945]","[-0.4895219038683081, -10.948982283445945, -65.71674731826117]"
$X_{883}$,6.530785995084667,13.762273799199434,63.144411280200025,"[6.530785995084667, 13.762273799199434]","[6.530785995084667, 13.762273799199434, 63.144411280200025]"
$X_{884}$,13.382594608806059,-18.063913771631583,-172.27543401866703,"[13.382594608806059, -18.063913771631583]","[13.382594608806059, -18.063913771631583, -172.27543401866703]"
$X_{885}$,14.184817521082643,8.330341916676474,44.49159589813378,"[14.184817521082643, 8.330341916676474]","[14.184817521082643, 8.330341916676474, 44.49159589813378]"
$X_{886}$,-5.270767528940894,19.75528899472132,138.68946773677658,"[-5.270767528940894, 19.75528899472132]","[-5.270767528940894, 19.75528899472132, 138.68946773677658]"
$X_{887}$,12.471335349205724,10.974995093248978,52.75167815175419,"[12.471335349205724, 10.974995093248978]","[12.471335349205724, 10.974995093248978, 52.75167815175419]"
$X_{888}$,-6.017098370022396,-5.347386055507389,-4.809633739382676,"[-6.017098370022396, -5.347386055507389]","[-6.017098370022396, -5.347386055507389, -4.809633739382676]"
$X_{889}$,0.39608629825578134,5.185740455620959,-12.798137601768943,"[0.39608629825578134, 5.185740455620959]","[0.39608629825578134, 5.185740455620959, -12.798137601768943]"
$X_{890}$,6.625583059032294,6.719112278681074,73.37880844250412,"[6.625583059032294, 6.719112278681074]","[6.625583059032294, 6.719112278681074, 73.37880844250412]"
$X_{891}$,9.015322422976372,-2.686982663641679,-62.18577080520713,"[9.015322422976372, -2.686982663641679]","[9.015322422976372, -2.686982663641679, -62.18577080520713]"
$X_{892}$,-5.936645170329298,1.6137642367230356,5.550134325394371,"[-5.936645170329298, 1.6137642367230356]","[-5.936645170329298, 1.6137642367230356, 5.550134325394371]"
$X_{893}$,6.695195255929747,-15.428857734347599,-138.50650609847176,"[6.695195255929747, -15.428857734347599]","[6.695195255929747, -15.428857734347599, -138.50650609847176]"
$X_{894}$,4.062100603376884,-12.565986791210735,-19.383897691594818,"[4.062100603376884, -12.565986791210735]","[4.062100603376884, -12.565986791210735, -19.383897691594818]"
$X_{895}$,-6.750349558387981,7.692989929498424,84.9077867978651,"[-6.750349558387981, 7.692989929498424]","[-6.750349558387981, 7.692989929498424, 84.9077867978651]"
$X_{896}$,5.965763486766118,-14.040268122578858,-99.21931411348068,"[5.965763486766118, -14.040268122578858]","[5.965763486766118, -14.040268122578858, -99.21931411348068]"
$X_{897}$,8.159515383666779,3.0574483723043677,-7.190697645857136,"[8.159515383666779, 3.0574483723043677]","[8.159515383666779, 3.0574483723043677, -7.190697645857136]"
$X_{898}$,12.450380050598653,-5.613170542028643,-74.97157351059887,"[12.450380050598653, -5.613170542028643]","[12.450380050598653, -5.613170542028643, -74.97157351059887]"
$X_{899}$,-10.521261897258851,13.118875585508896,118.98078389832816,"[-10.521261897258851, 13.118875585508896]","[-10.521261897258851, 13.118875585508896, 118.98078389832816]"
$X_{900}$,3.7441102600290534,-13.210584980882022,-32.63818339475463,"[3.7441102600290534, -13.210584980882022]","[3.7441102600290534, -13.210584980882022, -32.63818339475463]"
$X_{901}$,10.416656985474905,11.53402268342884,71.55656028286417,"[10.416656985474905, 11.53402268342884]","[10.416656985474905, 11.53402268342884, 71.55656028286417]"
$X_{902}$,14.588234933564799,9.252787739249971,27.82568811223169,"[14.588234933564799, 9.252787739249971]","[14.588234933564799, 9.252787739249971, 27.82568811223169]"
$X_{903}$,5.997839482545082,12.942882292532921,67.54574656464852,"[5.997839482545082, 12.942882292532921]","[5.997839482545082, 12.942882292532921, 67.54574656464852]"
$X_{904}$,-19.579722366201437,9.930140907227901,76.41616225019604,"[-19.579722366201437, 9.930140907227901]","[-19.579722366201437, 9.930140907227901, 76.41616225019604]"
$X_{905}$,-1.6657549356878576,18.688499675669995,94.57168259553742,"[-1.6657549356878576, 18.688499675669995]","[-1.6657549356878576, 18.688499675669995, 94.57168259553742]"
$X_{906}$,-6.084638137138359,4.000490865145384,47.164363808007266,"[-6.084638137138359, 4.000490865145384]","[-6.084638137138359, 4.000490865145384, 47.164363808007266]"
$X_{907}$,5.464698083558655,-7.7287693072762345,-14.922310851283846,"[5.464698083558655, -7.7287693072762345]","[5.464698083558655, -7.7287693072762345, -14.922310851283846]"
$X_{908}$,-2.0686797755814226,18.069925802570374,88.42100808416684,"[-2.0686797755814226, 18.069925802570374]","[-2.0686797755814226, 18.069925802570374, 88.42100808416684]"
$X_{909}$,-9.204212031306866,-2.95367527834161,27.494014133331525,"[-9.204212031306866, -2.95367527834161]","[-9.204212031306866, -2.95367527834161, 27.494014133331525]"
$X_{910}$,12.343790822781862,7.266800844223905,-23.232237653031284,"[12.343790822781862, 7.266800844223905]","[12.343790822781862, 7.266800844223905, -23.232237653031284]"
$X_{911}$,-9.32973351084335,-3.2741206189362586,53.428729712559715,"[-9.32973351084335, -3.2741206189362586]","[-9.32973351084335, -3.2741206189362586, 53.428729712559715]"
$X_{912}$,-8.255665192429586,10.452045832472258,58.404992875541,"[-8.255665192429586, 10.452045832472258]","[-8.255665192429586, 10.452045832472258, 58.404992875541]"
$X_{913}$,-12.180588223337775,-13.212041174303376,-27.74938168408176,"[-12.180588223337775, -13.212041174303376]","[-12.180588223337775, -13.212041174303376, -27.74938168408176]"
$X_{914}$,-6.628377221529323,-13.05534886176189,-19.66004737435287,"[-6.628377221529323, -13.05534886176189]","[-6.628377221529323, -13.05534886176189, -19.66004737435287]"
$X_{915}$,14.839340856122739,-0.5326356545448654,11.414419153339416,"[14.839340856122739, -0.5326356545448654]","[14.839340856122739, -0.5326356545448654, 11.414419153339416]"
$X_{916}$,-1.7315975852271208,19.82702587292814,99.57876224527587,"[-1.7315975852271208, 19.82702587292814]","[-1.7315975852271208, 19.82702587292814, 99.57876224527587]"
$X_{917}$,-17.479241008089076,-0.3888785533943846,84.42532702067064,"[-17.479241008089076, -0.3888785533943846]","[-17.479241008089076, -0.3888785533943846, 84.42532702067064]"
$X_{918}$,13.825942342116711,-19.542502763514122,-146.5821300851285,"[13.825942342116711, -19.542502763514122]","[13.825942342116711, -19.542502763514122, -146.5821300851285]"
$X_{919}$,12.727098377862589,-11.596532686220687,-66.27247133021048,"[12.727098377862589, -11.596532686220687]","[12.727098377862589, -11.596532686220687, -66.27247133021048]"
$X_{920}$,2.167194663462972,1.401974177544222,-0.7109812405113072,"[2.167194663462972, 1.401974177544222]","[2.167194663462972, 1.401974177544222, -0.7109812405113072]"
$X_{921}$,10.169089432748425,6.906551536873206,4.306817977358511,"[10.169089432748425, 6.906551536873206]","[10.169089432748425, 6.906551536873206, 4.306817977358511]"
$X_{922}$,9.072705304073672,19.830090071311112,65.73087150687522,"[9.072705304073672, 19.830090071311112]","[9.072705304073672, 19.830090071311112, 65.73087150687522]"
$X_{923}$,7.008504013948226,-5.909094521156547,-27.11404543533024,"[7.008504013948226, -5.909094521156547]","[7.008504013948226, -5.909094521156547, -27.11404543533024]"
$X_{924}$,12.150642266480645,-15.408697071908062,-59.29095346023245,"[12.150642266480645, -15.408697071908062]","[12.150642266480645, -15.408697071908062, -59.29095346023245]"
$X_{925}$,9.063702734612779,7.821087129775815,25.27425462035018,"[9.063702734612779, 7.821087129775815]","[9.063702734612779, 7.821087129775815, 25.27425462035018]"
$X_{926}$,4.789324739179698,-16.97630712586073,-54.44283783992529,"[4.789324739179698, -16.97630712586073]","[4.789324739179698, -16.97630712586073, -54.44283783992529]"
$X_{927}$,10.928415054094913,-10.513783180824806,-63.492731195682815,"[10.928415054094913, -10.513783180824806]","[10.928415054094913, -10.513783180824806, -63.492731195682815]"
$X_{928}$,4.525240522294723,2.065485219932043,-35.18813160081516,"[4.525240522294723, 2.065485219932043]","[4.525240522294723, 2.065485219932043, -35.18813160081516]"
$X_{929}$,8.916704818389665,-15.284450380829892,-48.74497474308961,"[8.916704818389665, -15.284450380829892]","[8.916704818389665, -15.284450380829892, -48.74497474308961]"
$X_{930}$,-14.989976077594962,4.251765955182432,72.52674926584191,"[-14.989976077594962, 4.251765955182432]","[-14.989976077594962, 4.251765955182432, 72.52674926584191]"
$X_{931}$,11.524442270755443,4.72355858853113,-41.082639986829186,"[11.524442270755443, 4.72355858853113]","[11.524442270755443, 4.72355858853113, -41.082639986829186]"
$X_{932}$,16.037764452942433,-3.8349172359220027,-85.33260385588432,"[16.037764452942433, -3.8349172359220027]","[16.037764452942433, -3.8349172359220027, -85.33260385588432]"
